Year,Border,Date,Measure,Port Name,State,Value
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,92433
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,94292
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,86883
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,108627
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,94931
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,82042
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,84871
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,91282
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,130737
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,109460
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,86086
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,109340
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,99146
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,101981
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,110576
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,110576
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,133345
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,111028
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,89880
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,87411
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,97444
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Personal Vehicle Passengers,Santa Teresa,NM,127489
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,Boquillas,TX,0
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,734399
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,663626
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,713164
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,718410
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,786838
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,708199
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,599489
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,704466
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,698013
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,751035
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,686753
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,733687
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,741158
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,692441
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,711836
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,727620
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,821490
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,744170
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,696161
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,781612
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,746743
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,795824
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,744346
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,837606
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,802020
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,766010
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,817565
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,796989
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,899581
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,820178
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,742594
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,858115
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,868605
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,866527
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,822733
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,885191
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,824592
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,804406
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,846092
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,820904
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,887954
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,821237
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,771932
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,891765
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,857662
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,884418
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,781051
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,859449
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,853942
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,799819
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,812933
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,798292
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,910576
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,844406
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,705241
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,804857
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,635117
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,763204
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,783959
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,824697
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,831351
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,785306
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,775063
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,790619
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Personal Vehicle Passengers,Brownsville,TX,872669
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,244070
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,230783
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,236886
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,239545
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,257949
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,238830
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,217170
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,254277
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,247148
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,257049
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,242746
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,251756
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,252462
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,228208
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,237208
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,243555
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,265867
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,254748
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,236280
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,269204
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,254455
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,274097
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,251442
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,274728
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,259105
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,251249
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,268741
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,256456
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,277944
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,269327
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,233685
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,275476
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,281818
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,282660
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,267266
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,292251
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,271858
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,259850
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,272936
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,269324
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,285937
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,266796
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,242647
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,279066
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,269070
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,270897
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,266936
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,280431
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,268279
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,256599
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,254432
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,252952
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,269554
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,259872
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,232305
2019,US-Mexico Border,3/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,259047
2019,US-Mexico Border,4/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,213084
2019,US-Mexico Border,5/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,212452
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,238721
2019,US-Mexico Border,6/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,238721
2019,US-Mexico Border,7/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,253460
2019,US-Mexico Border,8/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,244033
2019,US-Mexico Border,9/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,237870
2019,US-Mexico Border,10/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,237347
2019,US-Mexico Border,11/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,228672
2019,US-Mexico Border,12/1/2019 12:00:00 AM,Personal Vehicle Passengers,Del Rio,TX,255664
2014,US-Mexico Border,7/1/2014 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,453663
2014,US-Mexico Border,8/1/2014 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,440280
2014,US-Mexico Border,9/1/2014 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,401382
2014,US-Mexico Border,10/1/2014 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,421863
2014,US-Mexico Border,11/1/2014 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,438616
2014,US-Mexico Border,12/1/2014 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,486228
2015,US-Mexico Border,1/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,433393
2015,US-Mexico Border,2/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,387678
2015,US-Mexico Border,3/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,451475
2015,US-Mexico Border,4/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,452205
2015,US-Mexico Border,5/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,470975
2015,US-Mexico Border,6/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,440576
2015,US-Mexico Border,7/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,472853
2015,US-Mexico Border,8/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,457221
2015,US-Mexico Border,9/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,419979
2015,US-Mexico Border,10/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,431533
2015,US-Mexico Border,11/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,444914
2015,US-Mexico Border,12/1/2015 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,499725
2016,US-Mexico Border,1/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,447014
2016,US-Mexico Border,2/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,411199
2016,US-Mexico Border,3/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,469149
2016,US-Mexico Border,4/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,443945
2016,US-Mexico Border,5/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,475759
2016,US-Mexico Border,6/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,441894
2016,US-Mexico Border,7/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,493600
2016,US-Mexico Border,8/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,453128
2016,US-Mexico Border,9/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,423865
2016,US-Mexico Border,10/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,445850
2016,US-Mexico Border,11/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,429283
2016,US-Mexico Border,12/1/2016 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,489863
2017,US-Mexico Border,1/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,454902
2017,US-Mexico Border,2/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,399543
2017,US-Mexico Border,3/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,464095
2017,US-Mexico Border,4/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,480909
2017,US-Mexico Border,5/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,473054
2017,US-Mexico Border,6/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,454781
2017,US-Mexico Border,7/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,505022
2017,US-Mexico Border,8/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,454565
2017,US-Mexico Border,9/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,433175
2017,US-Mexico Border,10/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,456497
2017,US-Mexico Border,11/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,444938
2017,US-Mexico Border,12/1/2017 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,498864
2018,US-Mexico Border,1/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,442786
2018,US-Mexico Border,2/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,390204
2018,US-Mexico Border,3/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,479440
2018,US-Mexico Border,4/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,509503
2018,US-Mexico Border,5/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,502368
2018,US-Mexico Border,6/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,493979
2018,US-Mexico Border,7/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,528628
2018,US-Mexico Border,8/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,512964
2018,US-Mexico Border,9/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,479153
2018,US-Mexico Border,10/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,498383
2018,US-Mexico Border,11/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,500936
2018,US-Mexico Border,12/1/2018 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,555481
2019,US-Mexico Border,1/1/2019 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,501254
2019,US-Mexico Border,2/1/2019 12:00:00 AM,Personal Vehicle Passengers,Eagle Pass,TX,444673
